source,target,type,weight
12605,60215,directed,1
12605,81908,directed,1
12605,64398,directed,1
12605,81909,directed,1
12605,60217,directed,1
15017,69427,directed,1
15017,46405,directed,1
15017,64361,directed,1
24094,47149,directed,1
24094,81910,directed,1
297,47112,directed,1
297,47020,directed,1
24095,65921,directed,1
23949,51776,directed,1
24096,81911,directed,1
24096,23757,directed,1
24096,72184,directed,1
24097,14108,directed,1
24098,57742,directed,1
24099,16749,directed,1
24099,46472,directed,1
13320,46071,directed,1
24100,61487,directed,1
24100,81912,directed,1
24101,81913,directed,1
24102,46128,directed,1
24103,46340,directed,1
24103,46340,directed,1
2952,81914,directed,1
24104,81915,directed,1
24105,46485,directed,1
23949,51776,directed,1
840,48326,directed,1
840,63709,directed,1
4237,46826,directed,1
24106,64132,directed,1
24107,52832,directed,1
24107,47168,directed,1
24108,45839,directed,1
23695,81916,directed,1
23695,39219,directed,1
23695,47166,directed,1
23695,39219,directed,1
9368,62024,directed,1
12654,47166,directed,1
23949,51776,directed,1
24109,56771,directed,1
24110,42571,directed,1
24111,45876,directed,1
24111,24111,directed,1
24112,81917,directed,1
15017,71945,directed,1
15017,46405,directed,1
15017,64361,directed,1
24113,81918,directed,1
13484,81919,directed,1
13484,67883,directed,1
13484,68156,directed,1
13484,81920,directed,1
13484,81921,directed,1
13484,67883,directed,1
13484,68156,directed,1
13484,81920,directed,1
13484,81921,directed,1
13484,46340,directed,1
13484,46013,directed,1
24114,46014,directed,1
24114,48732,directed,1
24115,47011,directed,1
15017,74282,directed,1
15017,46405,directed,1
15017,64361,directed,1
15017,77790,directed,1
15017,46405,directed,1
15017,64361,directed,1
15017,58713,directed,1
15017,46405,directed,1
15017,64361,directed,1
24116,46592,directed,1
24116,81922,directed,1
24116,81923,directed,1
24116,81924,directed,1
5088,5088,directed,1
12628,46784,directed,1
24117,81925,directed,1
24117,81926,directed,1
24118,46671,directed,1
24119,55478,directed,1
24119,22861,directed,1
24120,81927,directed,1
24120,81928,directed,1
24120,81929,directed,1
24120,81930,directed,1
24121,81931,directed,1
24121,46659,directed,1
24122,46128,directed,1
24123,72934,directed,1
224,45967,directed,1
24124,48201,directed,1
23949,51776,directed,1
24125,49636,directed,1
2790,81932,directed,1
2790,49642,directed,1
17678,75384,directed,1
15017,81933,directed,1
15017,46405,directed,1
15017,64361,directed,1
24126,46128,directed,1
15017,81934,directed,1
15017,46405,directed,1
15017,64361,directed,1
22910,81935,directed,1
15017,62549,directed,1
15017,46405,directed,1
15017,64361,directed,1
24127,81936,directed,1
24128,62936,directed,1
3362,74885,directed,1
3362,50344,directed,1
24129,45836,directed,1
24129,47650,directed,1
24129,45839,directed,1
24129,81937,directed,1
24130,61949,directed,1
15017,62549,directed,1
15017,46405,directed,1
15017,64361,directed,1
15017,74505,directed,1
15017,46405,directed,1
15017,64361,directed,1
24009,47067,directed,1
24131,46263,directed,1
15017,72150,directed,1
15017,46405,directed,1
15017,64361,directed,1
24132,81938,directed,1
24133,47011,directed,1
15017,81939,directed,1
15017,46405,directed,1
15017,64361,directed,1
24134,56256,directed,1
24135,51822,directed,1
15017,67835,directed,1
15017,46405,directed,1
15017,64361,directed,1
24136,81940,directed,1
24137,46013,directed,1
15017,70486,directed,1
15017,46405,directed,1
15017,64361,directed,1
24138,81941,directed,1
7619,56368,directed,1
24139,32765,directed,1
24140,81942,directed,1
24140,81943,directed,1
24140,73693,directed,1
24141,50134,directed,1
15017,69427,directed,1
15017,46405,directed,1
15017,64361,directed,1
24142,50990,directed,1
21527,81944,directed,1
15017,58713,directed,1
15017,46405,directed,1
15017,64361,directed,1
24143,81945,directed,1
24144,49658,directed,1
15017,71273,directed,1
15017,46405,directed,1
15017,64361,directed,1
24145,81569,directed,1
15017,67835,directed,1
15017,46405,directed,1
15017,64361,directed,1
24146,81946,directed,1
24147,81128,directed,1
15017,81947,directed,1
15017,46405,directed,1
15017,64361,directed,1
24148,81948,directed,1
24148,66588,directed,1
24148,51426,directed,1
24149,73690,directed,1
15017,62627,directed,1
15017,62629,directed,1
15017,46405,directed,1
15017,64361,directed,1
11574,81949,directed,1
11574,81918,directed,1
10553,81950,directed,1
10553,65038,directed,1
15017,74506,directed,1
15017,46405,directed,1
15017,64361,directed,1
12573,81951,directed,1
12573,46405,directed,1
12573,64361,directed,1
24004,65266,directed,1
12573,81952,directed,1
12573,46405,directed,1
12573,64361,directed,1
24150,46440,directed,1
24151,81953,directed,1
12573,81954,directed,1
12573,46405,directed,1
12573,64361,directed,1
12573,81955,directed,1
12573,46405,directed,1
12573,64361,directed,1
12573,47062,directed,1
12573,67185,directed,1
12573,46405,directed,1
12573,64361,directed,1
12573,81956,directed,1
12573,46405,directed,1
12573,64361,directed,1
24152,81957,directed,1
24152,81958,directed,1
24152,81959,directed,1
15017,74500,directed,1
15017,46405,directed,1
15017,64361,directed,1
12573,81960,directed,1
12573,46405,directed,1
12573,64361,directed,1
15017,49543,directed,1
15017,46405,directed,1
15017,64361,directed,1
24153,62806,directed,1
24153,46128,directed,1
12573,81961,directed,1
12573,46405,directed,1
12573,64361,directed,1
15017,74505,directed,1
15017,46405,directed,1
15017,64361,directed,1
24154,81962,directed,1
15017,71965,directed,1
15017,46405,directed,1
15017,64361,directed,1
22898,80269,directed,1
22898,80270,directed,1
22898,80271,directed,1
22898,80272,directed,1
22898,80273,directed,1
22898,80274,directed,1
22898,80275,directed,1
24155,24155,directed,1
12573,81963,directed,1
12573,46405,directed,1
12573,64361,directed,1
10473,81395,directed,1
18517,45876,directed,1
24156,46440,directed,1
15017,69364,directed,1
15017,46405,directed,1
15017,64361,directed,1
3713,16296,directed,1
3713,45876,directed,1
24157,81964,directed,1
24157,65390,directed,1
24158,75072,directed,1
12573,46758,directed,1
12573,46405,directed,1
12573,64361,directed,1
23695,47166,directed,1
23778,47011,directed,1
1186,45876,directed,1
24159,81965,directed,1
12573,81966,directed,1
12573,81967,directed,1
12573,81968,directed,1
12573,46405,directed,1
12573,64361,directed,1
24160,47168,directed,1
24161,56692,directed,1
24162,81969,directed,1
12573,81970,directed,1
12573,46405,directed,1
12573,64361,directed,1
24163,81971,directed,1
24163,48871,directed,1
12975,45836,directed,1
18360,72929,directed,1
18360,81972,directed,1
18360,81973,directed,1
18360,72927,directed,1
18360,72926,directed,1
18360,72928,directed,1
24164,69357,directed,1
24165,45876,directed,1
9598,63183,directed,1
22448,46029,directed,1
1414,45906,directed,1
24166,81974,directed,1
24166,81975,directed,1
5142,5142,directed,1
5142,47209,directed,1
5142,69197,directed,1
5142,46421,directed,1
5142,46340,directed,1
18366,45906,directed,1
24167,81976,directed,1
2790,49642,directed,1
13320,81977,directed,1
13320,73685,directed,1
13320,46071,directed,1
24168,54445,directed,1
11177,49158,directed,1
24169,47779,directed,1
24169,67309,directed,1
24169,81978,directed,1
24169,46421,directed,1
15017,62549,directed,1
15017,46405,directed,1
15017,64361,directed,1
24170,69197,directed,1
15017,70261,directed,1
15017,46405,directed,1
15017,64361,directed,1
15017,71910,directed,1
15017,46405,directed,1
15017,64361,directed,1
24171,81979,directed,1
24171,81980,directed,1
15515,68665,directed,1
15515,45902,directed,1
24172,16290,directed,1
16223,81981,directed,1
16223,69829,directed,1
24173,64671,directed,1
24174,48225,directed,1
1690,45836,directed,1
16223,81982,directed,1
16223,69829,directed,1
2886,53008,directed,1
24175,45876,directed,1
24175,5937,directed,1
24175,81983,directed,1
16223,81984,directed,1
16223,69829,directed,1
24176,22793,directed,1
24176,80155,directed,1
24177,45845,directed,1
1690,46274,directed,1
6425,62879,directed,1
24178,46529,directed,1
24178,46525,directed,1
24178,81985,directed,1
24178,48687,directed,1
16223,81986,directed,1
16223,69829,directed,1
24179,45944,directed,1
21547,67737,directed,1
21547,1862,directed,1
24180,3608,directed,1
1638,70271,directed,1
1638,14463,directed,1
1638,66895,directed,1
16223,81987,directed,1
16223,69829,directed,1
15017,81988,directed,1
15017,46405,directed,1
15017,64361,directed,1
16223,74521,directed,1
16223,69829,directed,1
24181,65075,directed,1
24182,53723,directed,1
24183,48823,directed,1
24183,56751,directed,1
24183,52854,directed,1
24183,48201,directed,1
12909,81989,directed,1
12909,46405,directed,1
12909,64361,directed,1
1790,48392,directed,1
1790,48393,directed,1
1790,48394,directed,1
1790,48395,directed,1
1790,48396,directed,1
1790,48397,directed,1
1790,48398,directed,1
1790,48399,directed,1
1790,48400,directed,1
1790,47946,directed,1
1790,48401,directed,1
1790,48402,directed,1
1790,48403,directed,1
1790,46029,directed,1
1790,46466,directed,1
1790,48404,directed,1
1790,46031,directed,1
1790,45876,directed,1
1790,47211,directed,1
1790,45839,directed,1
1790,45950,directed,1
1790,46013,directed,1
1790,46014,directed,1
1790,48300,directed,1
1790,46404,directed,1
1790,46650,directed,1
1790,48405,directed,1
1790,46495,directed,1
1790,48406,directed,1
1790,48407,directed,1
1790,48408,directed,1
1790,48409,directed,1
1790,48188,directed,1
1790,46607,directed,1
1790,48410,directed,1
1790,48411,directed,1
1790,48412,directed,1
1790,48413,directed,1
1790,46340,directed,1
1790,48414,directed,1
1790,48415,directed,1
1790,48416,directed,1
1790,48417,directed,1
1790,48418,directed,1
1790,48419,directed,1
1790,48420,directed,1
1790,48421,directed,1
1790,48422,directed,1
1790,48423,directed,1
1790,81367,directed,1
24184,81990,directed,1
24184,81991,directed,1
24184,81992,directed,1
24184,54466,directed,1
381,16894,directed,1
381,81993,directed,1
381,40544,directed,1
381,81994,directed,1
24185,46439,directed,1
24185,67920,directed,1
1690,45838,directed,1
16223,81995,directed,1
16223,69829,directed,1
2813,2813,directed,1
12909,66005,directed,1
12909,46405,directed,1
12909,64361,directed,1
24186,81996,directed,1
24187,45953,directed,1
24188,46033,directed,1
24189,81997,directed,1
24190,81998,directed,1
24190,46432,directed,1
24191,47013,directed,1
16223,81999,directed,1
16223,82000,directed,1
16223,69829,directed,1
24192,78847,directed,1
16223,82001,directed,1
16223,69829,directed,1
24193,82002,directed,1
24193,82002,directed,1
4203,82003,directed,1
16223,82004,directed,1
16223,69829,directed,1
394,82005,directed,1
24194,48617,directed,1
22942,71590,directed,1
15690,33686,directed,1
15690,10360,directed,1
15690,55980,directed,1
15690,74090,directed,1
15690,82006,directed,1
15690,82007,directed,1
15690,73292,directed,1
15690,82008,directed,1
15690,82009,directed,1
15690,79294,directed,1
15690,82010,directed,1
15690,82011,directed,1
15690,82012,directed,1
15690,33686,directed,1
15690,10360,directed,1
15690,55980,directed,1
15690,74090,directed,1
15690,82006,directed,1
15690,82007,directed,1
15690,73292,directed,1
15690,82008,directed,1
15690,15690,directed,1
15690,82009,directed,1
15690,79294,directed,1
15690,82010,directed,1
15690,82011,directed,1
15690,82012,directed,1
381,62028,directed,1
24195,82013,directed,1
1122,47488,directed,1
1122,47460,directed,1
1122,47480,directed,1
1122,47481,directed,1
1122,47482,directed,1
1122,47483,directed,1
1122,47484,directed,1
1122,47485,directed,1
1122,47486,directed,1
1122,47487,directed,1
1122,47489,directed,1
1122,47490,directed,1
1122,47479,directed,1
1122,47466,directed,1
1122,47491,directed,1
1122,47492,directed,1
1122,47499,directed,1
1122,47493,directed,1
1122,47494,directed,1
1122,47495,directed,1
1122,47496,directed,1
1122,47497,directed,1
1122,47498,directed,1
1122,47488,directed,1
12997,12997,directed,1
12997,365,directed,1
12997,12997,directed,1
12997,365,directed,1
24196,45876,directed,1
24197,82014,directed,1
24197,46340,directed,1
24197,82014,directed,1
23122,70817,directed,1
23122,80627,directed,1
24198,58320,directed,1
24199,46354,directed,1
24199,49569,directed,1
24199,49569,directed,1
1122,47433,directed,1
1122,54004,directed,1
1122,58615,directed,1
1122,53998,directed,1
1122,80539,directed,1
1122,50831,directed,1
1122,80540,directed,1
1122,54018,directed,1
1122,80541,directed,1
1122,80542,directed,1
1122,80543,directed,1
1122,54003,directed,1
1122,80544,directed,1
1122,47548,directed,1
1122,80545,directed,1
1122,80546,directed,1
1122,54000,directed,1
1122,80547,directed,1
1122,80548,directed,1
1122,47485,directed,1
1122,80549,directed,1
1122,80550,directed,1
1122,53997,directed,1
1122,47482,directed,1
1122,47527,directed,1
1122,47550,directed,1
1122,53996,directed,1
1122,80551,directed,1
1122,80552,directed,1
1122,54001,directed,1
1122,50806,directed,1
1122,80553,directed,1
1122,47542,directed,1
1122,80554,directed,1
1122,80555,directed,1
1122,80556,directed,1
1122,80557,directed,1
1122,54005,directed,1
1122,80558,directed,1
1122,47540,directed,1
1122,80559,directed,1
1122,80560,directed,1
1122,80561,directed,1
1122,80562,directed,1
1122,80563,directed,1
1122,80564,directed,1
1122,80565,directed,1
1122,80566,directed,1
1122,47433,directed,1
21548,81619,directed,1
24200,82015,directed,1
24200,82016,directed,1
24200,82017,directed,1
24201,52163,directed,1
24201,49896,directed,1
24201,66547,directed,1
24201,82018,directed,1
24202,82019,directed,1
24203,46440,directed,1
24204,47168,directed,1
24205,46675,directed,1
24206,67813,directed,1
24206,67814,directed,1
21250,50556,directed,1
21250,75340,directed,1
24207,82020,directed,1
24207,82021,directed,1
24207,82022,directed,1
6314,47777,directed,1
23649,62088,directed,1
23649,62089,directed,1
23649,68431,directed,1
23649,62085,directed,1
1122,47451,directed,1
1122,47451,directed,1
23122,74390,directed,1
23122,80627,directed,1
24208,47013,directed,1
2555,49353,directed,1
2555,82023,directed,1
2555,63211,directed,1
2555,82024,directed,1
2555,82025,directed,1
2555,51887,directed,1
2555,82026,directed,1
24209,56170,directed,1
24209,56170,directed,1
17168,67920,directed,1
2512,82027,directed,1
2512,45876,directed,1
1122,47434,directed,1
1122,47433,directed,1
1122,80583,directed,1
1122,54018,directed,1
1122,80546,directed,1
1122,54003,directed,1
1122,47488,directed,1
1122,47533,directed,1
1122,47461,directed,1
1122,53997,directed,1
1122,80584,directed,1
1122,47541,directed,1
1122,54023,directed,1
1122,80585,directed,1
1122,80586,directed,1
1122,80587,directed,1
1122,80588,directed,1
1122,80589,directed,1
1122,80590,directed,1
1122,80591,directed,1
1122,80592,directed,1
1122,80593,directed,1
1122,80547,directed,1
1122,47485,directed,1
1122,80594,directed,1
1122,47482,directed,1
1122,80595,directed,1
1122,80596,directed,1
1122,80597,directed,1
1122,80543,directed,1
1122,80598,directed,1
1122,80599,directed,1
1122,80600,directed,1
1122,80601,directed,1
1122,80602,directed,1
1122,80603,directed,1
1122,80604,directed,1
1122,80605,directed,1
1122,80606,directed,1
1122,80607,directed,1
1122,80582,directed,1
1122,80608,directed,1
1122,47495,directed,1
1122,47466,directed,1
1122,47460,directed,1
1122,47548,directed,1
1122,54025,directed,1
1122,80609,directed,1
1122,47561,directed,1
1122,47434,directed,1
24210,82028,directed,1
24210,82029,directed,1
6314,67121,directed,1
1122,47433,directed,1
1122,47434,directed,1
1122,80583,directed,1
1122,54018,directed,1
1122,80546,directed,1
1122,54003,directed,1
1122,47488,directed,1
1122,47533,directed,1
1122,47461,directed,1
1122,53997,directed,1
1122,80584,directed,1
1122,47541,directed,1
1122,54023,directed,1
1122,80585,directed,1
1122,80586,directed,1
1122,80587,directed,1
1122,80588,directed,1
1122,80589,directed,1
1122,80590,directed,1
1122,80591,directed,1
1122,80592,directed,1
1122,80593,directed,1
1122,80547,directed,1
1122,47485,directed,1
1122,80594,directed,1
1122,47482,directed,1
1122,80595,directed,1
1122,80596,directed,1
1122,80597,directed,1
1122,80543,directed,1
1122,80598,directed,1
1122,80599,directed,1
1122,80600,directed,1
1122,80601,directed,1
1122,80602,directed,1
1122,80603,directed,1
1122,80604,directed,1
1122,80605,directed,1
1122,80606,directed,1
1122,80607,directed,1
1122,80582,directed,1
1122,80608,directed,1
1122,47495,directed,1
1122,47466,directed,1
1122,47460,directed,1
1122,47548,directed,1
1122,54025,directed,1
1122,80609,directed,1
1122,47561,directed,1
1122,47433,directed,1
15404,68746,directed,1
15404,46592,directed,1
24002,46594,directed,1
24002,46220,directed,1
1122,47433,directed,1
1122,47536,directed,1
1122,80670,directed,1
1122,80669,directed,1
1122,80671,directed,1
1122,11752,directed,1
1122,80598,directed,1
1122,80672,directed,1
1122,80595,directed,1
1122,80673,directed,1
1122,80562,directed,1
1122,80674,directed,1
1122,47510,directed,1
1122,80675,directed,1
1122,80555,directed,1
1122,80676,directed,1
1122,80677,directed,1
1122,80678,directed,1
1122,47532,directed,1
1122,80679,directed,1
1122,80585,directed,1
1122,80680,directed,1
1122,80681,directed,1
1122,80682,directed,1
1122,80683,directed,1
1122,80684,directed,1
1122,80685,directed,1
1122,47520,directed,1
1122,80686,directed,1
1122,80687,directed,1
1122,80688,directed,1
1122,80689,directed,1
1122,80690,directed,1
1122,80691,directed,1
1122,80692,directed,1
1122,80693,directed,1
1122,80694,directed,1
1122,80695,directed,1
1122,80696,directed,1
1122,47550,directed,1
1122,80697,directed,1
1122,80698,directed,1
1122,80699,directed,1
1122,80700,directed,1
1122,80701,directed,1
1122,47433,directed,1
24211,45876,directed,1
24212,82030,directed,1
9239,45876,directed,1
24213,50014,directed,1
6314,82031,directed,1
24214,24214,directed,1
12909,80972,directed,1
12909,46405,directed,1
12909,64361,directed,1
16223,82032,directed,1
16223,69829,directed,1
22997,48191,directed,1
22997,45957,directed,1
24215,24215,directed,1
24215,82033,directed,1
6314,55081,directed,1
24216,81902,directed,1
12909,82034,directed,1
12909,46405,directed,1
12909,64361,directed,1
7668,47167,directed,1
24217,52449,directed,1
16223,82035,directed,1
16223,82036,directed,1
16223,69829,directed,1
12909,82037,directed,1
12909,46405,directed,1
12909,64361,directed,1
8289,59551,directed,1
24218,48242,directed,1
24219,82038,directed,1
23122,70817,directed,1
23122,76156,directed,1
23122,82039,directed,1
12909,82040,directed,1
12909,46405,directed,1
12909,64361,directed,1
23453,60413,directed,1
12909,82041,directed,1
12909,46405,directed,1
12909,64361,directed,1
1122,47460,directed,1
1122,47480,directed,1
1122,47481,directed,1
1122,47482,directed,1
1122,47483,directed,1
1122,47484,directed,1
1122,47485,directed,1
1122,47486,directed,1
1122,47487,directed,1
1122,47488,directed,1
1122,47489,directed,1
1122,47490,directed,1
1122,47479,directed,1
1122,47466,directed,1
1122,47491,directed,1
1122,47492,directed,1
1122,47499,directed,1
1122,47493,directed,1
1122,47494,directed,1
1122,47495,directed,1
1122,47496,directed,1
1122,47497,directed,1
1122,47498,directed,1
1122,47460,directed,1
24220,82042,directed,1
12909,80972,directed,1
12909,47379,directed,1
12909,46405,directed,1
12909,64361,directed,1
23376,81050,directed,1
12067,82043,directed,1
1122,47485,directed,1
1122,47480,directed,1
1122,47460,directed,1
1122,47481,directed,1
1122,47482,directed,1
1122,47483,directed,1
1122,47484,directed,1
1122,47486,directed,1
1122,47487,directed,1
1122,47488,directed,1
1122,47489,directed,1
1122,47490,directed,1
1122,47479,directed,1
1122,47466,directed,1
1122,47491,directed,1
1122,47492,directed,1
1122,47499,directed,1
1122,47493,directed,1
1122,47494,directed,1
1122,47495,directed,1
1122,47496,directed,1
1122,47497,directed,1
1122,47498,directed,1
1122,47485,directed,1
6314,82044,directed,1
12909,82045,directed,1
12909,82046,directed,1
12909,54728,directed,1
12909,49799,directed,1
12909,82047,directed,1
12909,46405,directed,1
12909,64361,directed,1
24221,82048,directed,1
12909,81716,directed,1
12909,46405,directed,1
12909,64361,directed,1
1122,47480,directed,1
1122,47460,directed,1
1122,47481,directed,1
1122,47482,directed,1
1122,47483,directed,1
1122,47484,directed,1
1122,47485,directed,1
1122,47486,directed,1
1122,47487,directed,1
1122,47488,directed,1
1122,47489,directed,1
1122,47490,directed,1
1122,47479,directed,1
1122,47466,directed,1
1122,47491,directed,1
1122,47492,directed,1
1122,47499,directed,1
1122,47493,directed,1
1122,47494,directed,1
1122,47495,directed,1
1122,47496,directed,1
1122,47497,directed,1
1122,47498,directed,1
1122,47480,directed,1
12909,82049,directed,1
12909,46405,directed,1
12909,64361,directed,1
2512,82050,directed,1
2512,82051,directed,1
2512,65059,directed,1
2512,64851,directed,1
7668,75841,directed,1
12909,80972,directed,1
12909,47379,directed,1
12909,46405,directed,1
12909,64361,directed,1
10622,62935,directed,1
23628,82052,directed,1
23628,82053,directed,1
23628,45876,directed,1
23628,45876,directed,1
24222,45906,directed,1
12909,82054,directed,1
12909,46405,directed,1
12909,64361,directed,1
6314,47332,directed,1
6314,50116,directed,1
24223,46592,directed,1
24223,46927,directed,1
24224,46623,directed,1
24224,46359,directed,1
24224,46360,directed,1
1122,47451,directed,1
1122,47451,directed,1
368,48485,directed,1
24225,82055,directed,1
24225,24225,directed,1
20743,54994,directed,1
20743,46592,directed,1
20743,48485,directed,1
24226,54327,directed,1
24197,82014,directed,1
24197,82014,directed,1
24227,82056,directed,1
1122,47479,directed,1
1122,47480,directed,1
1122,47460,directed,1
1122,47481,directed,1
1122,47482,directed,1
1122,47483,directed,1
1122,47484,directed,1
1122,47485,directed,1
1122,47486,directed,1
1122,47487,directed,1
1122,47488,directed,1
1122,47489,directed,1
1122,47490,directed,1
1122,47466,directed,1
1122,47491,directed,1
1122,47492,directed,1
1122,47499,directed,1
1122,47493,directed,1
1122,47494,directed,1
1122,47495,directed,1
1122,47496,directed,1
1122,47497,directed,1
1122,47498,directed,1
1122,47479,directed,1
24228,78278,directed,1
24228,76425,directed,1
24229,82057,directed,1
14845,82058,directed,1
12909,82059,directed,1
12909,82060,directed,1
12909,82061,directed,1
12909,48671,directed,1
12909,46405,directed,1
12909,64361,directed,1
8310,82062,directed,1
8310,51112,directed,1
15017,82063,directed,1
15017,46405,directed,1
15017,64361,directed,1
24230,72105,directed,1
17647,51944,directed,1
10948,46421,directed,1
10948,62035,directed,1
10948,62197,directed,1
15017,71945,directed,1
15017,46405,directed,1
15017,64361,directed,1
12909,82064,directed,1
12909,46405,directed,1
12909,64361,directed,1
24231,45876,directed,1
15017,69352,directed,1
15017,46405,directed,1
15017,64361,directed,1
6425,48191,directed,1
24232,82065,directed,1
12909,80483,directed,1
12909,46405,directed,1
12909,64361,directed,1
13104,82066,directed,1
16223,67226,directed,1
16223,82067,directed,1
16223,82068,directed,1
16223,82069,directed,1
16223,82070,directed,1
16223,82071,directed,1
16223,82072,directed,1
16223,82073,directed,1
16223,82074,directed,1
16223,82075,directed,1
16223,82076,directed,1
16223,69829,directed,1
15017,71923,directed,1
15017,46405,directed,1
15017,64361,directed,1
24233,55791,directed,1
24233,55792,directed,1
12909,82077,directed,1
12909,82078,directed,1
12909,48748,directed,1
12909,46405,directed,1
12909,64361,directed,1
24234,71590,directed,1
24235,82079,directed,1
15017,71965,directed,1
15017,46405,directed,1
15017,64361,directed,1
12909,70177,directed,1
12909,46405,directed,1
12909,64361,directed,1
24236,46274,directed,1
15017,82080,directed,1
15017,46405,directed,1
15017,64361,directed,1
16476,62207,directed,1
16223,82081,directed,1
16223,67090,directed,1
16223,69829,directed,1
385,54469,directed,1
15017,71935,directed,1
15017,46405,directed,1
15017,64361,directed,1
24237,13341,directed,1
12909,82082,directed,1
12909,46405,directed,1
12909,64361,directed,1
16223,82083,directed,1
16223,69829,directed,1
15017,82084,directed,1
15017,46405,directed,1
15017,64361,directed,1
24238,45876,directed,1
1690,45839,directed,1
12909,65762,directed,1
12909,46405,directed,1
12909,64361,directed,1
16223,82085,directed,1
16223,69829,directed,1
24239,82086,directed,1
24239,82087,directed,1
24239,70543,directed,1
24240,47988,directed,1
348,48209,directed,1
15017,67835,directed,1
15017,46405,directed,1
15017,64361,directed,1
16223,82088,directed,1
16223,67227,directed,1
16223,67228,directed,1
16223,67229,directed,1
16223,69828,directed,1
16223,69829,directed,1
24241,57966,directed,1
24241,46013,directed,1
24242,82089,directed,1
24242,82090,directed,1
12909,65762,directed,1
12909,46405,directed,1
12909,64361,directed,1
15017,65675,directed,1
15017,46405,directed,1
15017,64361,directed,1
24243,46339,directed,1
24244,52951,directed,1
16223,82091,directed,1
16223,69829,directed,1
15017,58713,directed,1
15017,46405,directed,1
15017,64361,directed,1
24245,46650,directed,1
12909,70177,directed,1
12909,46405,directed,1
12909,64361,directed,1
24246,46128,directed,1
24247,82092,directed,1
24247,82093,directed,1
24247,82094,directed,1
24247,71661,directed,1
15017,71952,directed,1
15017,46405,directed,1
15017,64361,directed,1
16269,82095,directed,1
16269,82096,directed,1
16269,82097,directed,1
16269,82098,directed,1
16269,82099,directed,1
16269,82100,directed,1
16269,82101,directed,1
16269,82102,directed,1
16269,82103,directed,1
16269,82104,directed,1
16269,82105,directed,1
12909,82106,directed,1
12909,75646,directed,1
12909,46405,directed,1
12909,64361,directed,1
24248,48629,directed,1
24248,48626,directed,1
15017,74229,directed,1
15017,46405,directed,1
15017,64361,directed,1
24249,45876,directed,1
7433,57280,directed,1
16223,82107,directed,1
16223,69829,directed,1
24250,45845,directed,1
24250,46335,directed,1
12909,70130,directed,1
12909,70258,directed,1
12909,70133,directed,1
12909,70257,directed,1
12909,70259,directed,1
12909,70131,directed,1
12909,82108,directed,1
12909,82109,directed,1
12909,70132,directed,1
12909,82110,directed,1
12909,82111,directed,1
12909,46405,directed,1
12909,64361,directed,1
15017,70475,directed,1
15017,82112,directed,1
15017,46405,directed,1
15017,64361,directed,1
16223,79449,directed,1
16223,69829,directed,1
24251,82113,directed,1
24252,45987,directed,1
24253,28590,directed,1
24254,64105,directed,1
24254,47210,directed,1
24254,45911,directed,1
24254,47741,directed,1
24254,48569,directed,1
24254,64104,directed,1
24254,47011,directed,1
24255,47168,directed,1
12909,82114,directed,1
12909,46405,directed,1
12909,64361,directed,1
15974,55199,directed,1
24256,82115,directed,1
16223,82116,directed,1
16223,69829,directed,1
12909,82117,directed,1
12909,82118,directed,1
12909,46405,directed,1
12909,64361,directed,1
12909,82119,directed,1
12909,46405,directed,1
12909,64361,directed,1
24257,46592,directed,1
6314,47332,directed,1
16223,82120,directed,1
16223,69829,directed,1
12909,82121,directed,1
12909,46405,directed,1
12909,64361,directed,1
24258,82122,directed,1
24258,71179,directed,1
224,46537,directed,1
24259,82123,directed,1
24259,82124,directed,1
24259,82125,directed,1
12909,82126,directed,1
12909,46405,directed,1
12909,64361,directed,1
1122,47505,directed,1
1122,47505,directed,1
16223,82127,directed,1
16223,69829,directed,1
24225,82128,directed,1
24225,82129,directed,1
24260,82130,directed,1
24261,16910,directed,1
24261,48170,directed,1
24261,48170,directed,1
24261,46936,directed,1
24261,48169,directed,1
24261,46359,directed,1
24261,46360,directed,1
24261,46623,directed,1
368,46464,directed,1
368,48767,directed,1
368,48485,directed,1
12909,82131,directed,1
12909,46405,directed,1
12909,64361,directed,1
24262,82132,directed,1
24263,45876,directed,1
24263,46358,directed,1
24263,46623,directed,1
24263,82133,directed,1
1905,82134,directed,1
1905,82135,directed,1
24264,50297,directed,1
24265,54759,directed,1
12909,82136,directed,1
12909,46405,directed,1
12909,64361,directed,1
3980,82137,directed,1
16223,69956,directed,1
16223,69957,directed,1
16223,69829,directed,1
24266,76469,directed,1
12909,80983,directed,1
12909,46405,directed,1
12909,64361,directed,1
24267,55255,directed,1
24267,52768,directed,1
9239,45876,directed,1
12909,82138,directed,1
12909,82139,directed,1
12909,82140,directed,1
12909,46405,directed,1
12909,64361,directed,1
19675,47422,directed,1
16223,82141,directed,1
16223,67227,directed,1
16223,67228,directed,1
16223,67229,directed,1
16223,69828,directed,1
16223,69829,directed,1
24268,22942,directed,1
24269,82142,directed,1
12909,56292,directed,1
12909,82143,directed,1
12909,46405,directed,1
12909,64361,directed,1
24270,82144,directed,1
12909,82145,directed,1
12909,82146,directed,1
12909,82147,directed,1
12909,72660,directed,1
12909,46405,directed,1
12909,64361,directed,1
16223,74515,directed,1
16223,69829,directed,1
23122,48748,directed,1
23122,82039,directed,1
12909,82148,directed,1
12909,46405,directed,1
12909,64361,directed,1
24271,82149,directed,1
24271,50146,directed,1
24271,82150,directed,1
24272,82151,directed,1
12909,82152,directed,1
