source,target,type,weight
12506,40064,directed,1
13824,40065,directed,1
13825,40066,directed,1
13826,26439,directed,1
13827,26168,directed,1
13828,33663,directed,1
12352,34293,directed,1
3503,26251,directed,1
13561,39816,directed,1
612,26178,directed,1
13299,37149,directed,1
13829,29352,directed,1
1272,40067,directed,1
612,26190,directed,1
3503,34604,directed,1
612,26177,directed,1
13724,26293,directed,1
612,26177,directed,1
3503,40068,directed,1
8064,39707,directed,1
9720,40069,directed,1
13242,26375,directed,1
3503,28714,directed,1
8064,40070,directed,1
4611,28440,directed,1
13830,13830,directed,1
9720,40071,directed,1
8064,40072,directed,1
13831,13831,directed,1
13832,40073,directed,1
13299,37860,directed,1
8064,40074,directed,1
8064,40075,directed,1
612,26186,directed,1
8064,39707,directed,1
13833,13833,directed,1
13834,13834,directed,1
612,26197,directed,1
3503,40076,directed,1
8064,40077,directed,1
13835,40078,directed,1
8064,39942,directed,1
612,26187,directed,1
8064,40079,directed,1
1272,40080,directed,1
4611,37720,directed,1
8064,39707,directed,1
13554,40081,directed,1
8064,40082,directed,1
3503,32793,directed,1
13836,13836,directed,1
13484,13484,directed,1
612,26178,directed,1
1273,1273,directed,1
13821,40063,directed,1
612,26184,directed,1
13837,40083,directed,1
8064,40084,directed,1
5201,40085,directed,1
9137,40086,directed,1
10408,27295,directed,1
13838,13838,directed,1
9137,36323,directed,1
8064,40087,directed,1
9137,35325,directed,1
3577,26375,directed,1
13839,40088,directed,1
8064,39588,directed,1
9720,34650,directed,1
9137,36315,directed,1
13840,29182,directed,1
8064,40089,directed,1
13841,40060,directed,1
9137,36334,directed,1
8064,35612,directed,1
9137,40090,directed,1
9830,32724,directed,1
9720,40091,directed,1
13842,28949,directed,1
8064,40092,directed,1
9720,40093,directed,1
7961,7961,directed,1
13843,25737,directed,1
907,25743,directed,1
8064,34120,directed,1
9720,40094,directed,1
13844,40095,directed,1
13845,26345,directed,1
9137,34841,directed,1
13846,40096,directed,1
13847,40097,directed,1
8064,34120,directed,1
9137,38987,directed,1
7961,7961,directed,1
13848,40098,directed,1
9720,40099,directed,1
9137,30736,directed,1
13849,13849,directed,1
8064,35612,directed,1
13850,13850,directed,1
9137,36326,directed,1
9739,40100,directed,1
8064,40101,directed,1
9137,37073,directed,1
11962,37895,directed,1
9720,40102,directed,1
8064,35592,directed,1
9137,35718,directed,1
9720,39192,directed,1
13851,39065,directed,1
13852,26168,directed,1
8064,40103,directed,1
9956,28807,directed,1
9720,40104,directed,1
8064,40105,directed,1
8064,40106,directed,1
13853,13853,directed,1
3503,32793,directed,1
9720,40107,directed,1
8064,40108,directed,1
13854,40109,directed,1
13855,13855,directed,1
8064,40110,directed,1
612,26189,directed,1
9720,40111,directed,1
13856,40112,directed,1
8875,33782,directed,1
8064,40113,directed,1
13857,40114,directed,1
13858,26886,directed,1
8064,40115,directed,1
9720,35539,directed,1
13859,38018,directed,1
8064,39714,directed,1
13860,28838,directed,1
8064,40116,directed,1
9720,40117,directed,1
13861,9300,directed,1
13416,13416,directed,1
8064,40118,directed,1
8064,40119,directed,1
9720,37207,directed,1
13299,27258,directed,1
8064,40120,directed,1
13862,40121,directed,1
13863,40122,directed,1
13864,28841,directed,1
11642,25776,directed,1
8064,39707,directed,1
3503,40123,directed,1
612,26181,directed,1
8064,40124,directed,1
13646,40125,directed,1
13865,26809,directed,1
13866,32811,directed,1
8064,40126,directed,1
8064,34224,directed,1
13867,40127,directed,1
6446,26029,directed,1
6431,40128,directed,1
13868,13868,directed,1
6446,27295,directed,1
6431,25761,directed,1
6458,27516,directed,1
1057,27275,directed,1
13869,34002,directed,1
13870,35551,directed,1
13871,29184,directed,1
8064,34224,directed,1
10488,36384,directed,1
13872,25773,directed,1
13873,25751,directed,1
8064,34224,directed,1
13874,40129,directed,1
13875,35253,directed,1
8064,40130,directed,1
6431,40131,directed,1
13876,28223,directed,1
13868,13868,directed,1
13877,13877,directed,1
6446,25685,directed,1
6431,40132,directed,1
6446,30629,directed,1
13878,40133,directed,1
13299,40134,directed,1
2359,25710,directed,1
13879,40135,directed,1
612,40136,directed,1
2359,25710,directed,1
10225,31561,directed,1
2359,25743,directed,1
13880,13880,directed,1
612,40137,directed,1
13881,26173,directed,1
13882,38158,directed,1
8064,40138,directed,1
13883,40139,directed,1
9720,37223,directed,1
8064,40140,directed,1
13884,13884,directed,1
10170,39886,directed,1
1272,40141,directed,1
13299,37860,directed,1
8064,40142,directed,1
8064,40143,directed,1
9720,36016,directed,1
13885,39635,directed,1
13886,33072,directed,1
13887,40144,directed,1
8064,40145,directed,1
612,26191,directed,1
6442,32984,directed,1
13888,40146,directed,1
8064,40147,directed,1
9720,40148,directed,1
6442,32724,directed,1
8064,40072,directed,1
11642,36299,directed,1
13889,40149,directed,1
8064,40150,directed,1
8875,33782,directed,1
13890,13890,directed,1
8064,40151,directed,1
13299,40152,directed,1
13891,13891,directed,1
8064,40153,directed,1
9720,40154,directed,1
13892,13892,directed,1
13892,13892,directed,1
8064,40155,directed,1
8935,26482,directed,1
13893,28521,directed,1
9720,40156,directed,1
8064,40157,directed,1
13894,40158,directed,1
9720,40159,directed,1
8064,40160,directed,1
612,40161,directed,1
13895,40162,directed,1
9720,40163,directed,1
8064,40118,directed,1
8064,40164,directed,1
612,26177,directed,1
9720,40165,directed,1
8064,38941,directed,1
13896,13896,directed,1
9720,40166,directed,1
13897,25722,directed,1
1180,1180,directed,1
612,26177,directed,1
612,26195,directed,1
9117,40167,directed,1
13898,40168,directed,1
13899,13899,directed,1
612,26198,directed,1
13900,33839,directed,1
13139,33518,directed,1
13417,40169,directed,1
13901,13901,directed,1
9720,37173,directed,1
612,26193,directed,1
9720,40170,directed,1
13902,13902,directed,1
2359,25781,directed,1
9720,40171,directed,1
13903,13903,directed,1
2359,26482,directed,1
612,26177,directed,1
8064,39928,directed,1
8064,40070,directed,1
8064,40172,directed,1
1939,1939,directed,1
8064,40173,directed,1
13904,13904,directed,1
13905,13905,directed,1
11871,40174,directed,1
8064,40175,directed,1
13906,13906,directed,1
13907,40176,directed,1
13908,34634,directed,1
13909,33577,directed,1
1014,39635,directed,1
13910,40177,directed,1
13911,13911,directed,1
12786,480,directed,1
13912,40178,directed,1
8064,40179,directed,1
13913,32517,directed,1
11541,11541,directed,1
8064,39928,directed,1
13914,25734,directed,1
13173,13173,directed,1
13299,27258,directed,1
13173,13173,directed,1
13915,13915,directed,1
13314,28709,directed,1
11619,38462,directed,1
13314,28709,directed,1
13916,29105,directed,1
7169,26398,directed,1
13917,22159,directed,1
13918,40180,directed,1
8243,21405,directed,1
13896,13896,directed,1
8064,40181,directed,1
13919,40182,directed,1
8064,40183,directed,1
6346,40184,directed,1
13920,40185,directed,1
13218,13218,directed,1
13921,13921,directed,1
13922,40186,directed,1
13314,32701,directed,1
8064,40187,directed,1
13923,40188,directed,1
9720,40189,directed,1
13924,40190,directed,1
13925,26168,directed,1
8064,40191,directed,1
13926,26439,directed,1
13411,39717,directed,1
8064,39588,directed,1
9140,34830,directed,1
9720,40192,directed,1
13927,13927,directed,1
13928,13928,directed,1
8064,34224,directed,1
9720,40193,directed,1
9137,40194,directed,1
8064,40195,directed,1
13929,40196,directed,1
12211,35233,directed,1
13930,25971,directed,1
13931,40197,directed,1
447,31432,directed,1
9720,40198,directed,1
13932,40199,directed,1
13933,40200,directed,1
9137,35325,directed,1
11822,26173,directed,1
13934,34092,directed,1
13935,28803,directed,1
9137,35639,directed,1
9137,34047,directed,1
13936,40201,directed,1
8064,35612,directed,1
13937,13937,directed,1
9137,40202,directed,1
1593,40203,directed,1
8064,39596,directed,1
13938,13938,directed,1
9137,39160,directed,1
13939,13939,directed,1
9137,40204,directed,1
13274,27218,directed,1
9137,35329,directed,1
13940,40205,directed,1
11215,34304,directed,1
9137,37501,directed,1
11137,30317,directed,1
9137,34281,directed,1
9137,34281,directed,1
13941,40206,directed,1
9137,36333,directed,1
9830,40207,directed,1
8064,34120,directed,1
8365,36132,directed,1
13942,35498,directed,1
8064,40208,directed,1
13943,13943,directed,1
8064,35612,directed,1
13944,37005,directed,1
13945,40209,directed,1
13946,13946,directed,1
13947,40210,directed,1
13948,40211,directed,1
13949,40212,directed,1
13812,28717,directed,1
13950,26168,directed,1
13951,26434,directed,1
13952,26173,directed,1
9137,34047,directed,1
6442,35098,directed,1
285,285,directed,1
13953,40213,directed,1
9137,34281,directed,1
13954,13954,directed,1
13955,35314,directed,1
13956,40214,directed,1
9137,36334,directed,1
13957,13957,directed,1
8064,40215,directed,1
13958,13958,directed,1
13959,40216,directed,1
8064,40217,directed,1
1867,26063,directed,1
13960,40218,directed,1
1180,1180,directed,1
8064,40219,directed,1
13961,40220,directed,1
13860,40221,directed,1
8064,40222,directed,1
13958,13958,directed,1
13962,29675,directed,1
8064,40223,directed,1
13963,40224,directed,1
8064,40225,directed,1
13964,13964,directed,1
8064,40226,directed,1
8106,8106,directed,1
8580,8580,directed,1
13965,40227,directed,1
13131,13131,directed,1
285,285,directed,1
13966,40228,directed,1
8064,40229,directed,1
13967,13967,directed,1
8521,25743,directed,1
8064,40230,directed,1
11932,25773,directed,1
1854,40231,directed,1
405,25710,directed,1
8064,40232,directed,1
13968,28367,directed,1
13969,13969,directed,1
8064,40233,directed,1
13970,13970,directed,1
8064,40234,directed,1
13971,40235,directed,1
8358,8358,directed,1
13958,13958,directed,1
8064,40236,directed,1
13972,13972,directed,1
8064,40237,directed,1
13973,32811,directed,1
13974,40238,directed,1
10059,40239,directed,1
8064,40240,directed,1
12302,12302,directed,1
13958,13958,directed,1
8064,40241,directed,1
13975,40242,directed,1
13976,40243,directed,1
8064,40153,directed,1
9313,40244,directed,1
13977,39664,directed,1
12698,35054,directed,1
13978,40245,directed,1
8064,39707,directed,1
13979,29105,directed,1
8064,40246,directed,1
13958,13958,directed,1
8064,40247,directed,1
13975,40248,directed,1
8064,40249,directed,1
8064,40250,directed,1
12302,12302,directed,1
3873,3873,directed,1
13980,29375,directed,1
13981,40251,directed,1
13982,40252,directed,1
8064,40253,directed,1
13983,40254,directed,1
8064,40255,directed,1
13984,29733,directed,1
8064,40256,directed,1
8064,40072,directed,1
13902,13902,directed,1
13902,13902,directed,1
6346,40184,directed,1
220,220,directed,1
13915,13915,directed,1
8064,39712,directed,1
1207,1207,directed,1
8064,40257,directed,1
13985,40258,directed,1
8064,40259,directed,1
8796,26817,directed,1
13986,40260,directed,1
8064,39928,directed,1
13987,26819,directed,1
13988,13988,directed,1
8064,40261,directed,1
7946,40262,directed,1
13989,13989,directed,1
13915,13915,directed,1
13990,13990,directed,1
13991,39162,directed,1
12721,12721,directed,1
8064,40263,directed,1
13992,24716,directed,1
13993,40264,directed,1
8064,40265,directed,1
8796,27424,directed,1
8064,40266,directed,1
13994,40267,directed,1
8064,40268,directed,1
13972,13972,directed,1
13995,40269,directed,1
8064,40270,directed,1
1867,40271,directed,1
13996,35779,directed,1
8064,40272,directed,1
4816,28711,directed,1
8064,40273,directed,1
13997,13997,directed,1
13972,13972,directed,1
8064,39928,directed,1
12291,26202,directed,1
13998,40274,directed,1
8358,8358,directed,1
13972,13972,directed,1
13999,13999,directed,1
14000,33722,directed,1
14001,40275,directed,1
8064,40276,directed,1
14002,27509,directed,1
8064,40277,directed,1
9270,9270,directed,1
8064,40278,directed,1
14003,39534,directed,1
14004,14004,directed,1
8064,40279,directed,1
14005,14005,directed,1
14006,40280,directed,1
9415,36056,directed,1
8358,8358,directed,1
14007,40281,directed,1
14008,14008,directed,1
8064,40282,directed,1
14009,37139,directed,1
14010,26179,directed,1
14011,26553,directed,1
14012,21090,directed,1
14013,14013,directed,1
3797,25710,directed,1
14014,40283,directed,1
14015,14015,directed,1
14010,38522,directed,1
14016,14016,directed,1
14017,40284,directed,1
10677,38216,directed,1
9671,9671,directed,1
14010,33710,directed,1
10440,34799,directed,1
9301,40285,directed,1
8064,40286,directed,1
13157,13157,directed,1
8064,40287,directed,1
14018,26314,directed,1
3797,25710,directed,1
8064,40288,directed,1
14010,33703,directed,1
10246,40289,directed,1
8064,40290,directed,1
9146,27087,directed,1
14019,40291,directed,1
503,503,directed,1
14020,14020,directed,1
3797,25781,directed,1
8064,40292,directed,1
14010,37166,directed,1
8064,40293,directed,1
3797,40294,directed,1
14021,26126,directed,1
14022,14022,directed,1
14023,28439,directed,1
14024,40295,directed,1
14013,14013,directed,1
14025,14025,directed,1
8020,40296,directed,1
8064,40297,directed,1
5871,32577,directed,1
14026,37156,directed,1
8064,40298,directed,1
13367,25971,directed,1
8064,40299,directed,1
3797,25743,directed,1
8064,40300,directed,1
14027,26154,directed,1
9830,40301,directed,1
8064,39925,directed,1
14028,33824,directed,1
12895,12895,directed,1
8064,40302,directed,1
13972,13972,directed,1
3969,3969,directed,1
14022,14022,directed,1
8064,39736,directed,1
14029,26627,directed,1
14030,26063,directed,1
8064,40303,directed,1
13972,13972,directed,1
14031,40304,directed,1
3797,25710,directed,1
8064,40305,directed,1
14032,25908,directed,1
14033,14033,directed,1
8064,40072,directed,1
8064,40306,directed,1
9415,40307,directed,1
13972,13972,directed,1
8064,40308,directed,1
7169,26004,directed,1
9242,517,directed,1
8064,40309,directed,1
14034,40310,directed,1
14035,14035,directed,1
14036,14036,directed,1
14037,14037,directed,1
14038,40311,directed,1
14003,40312,directed,1
8064,40313,directed,1
9137,32902,directed,1
14039,39864,directed,1
8064,40314,directed,1
14040,32601,directed,1
8064,39715,directed,1
8064,40315,directed,1
14041,27518,directed,1
14042,14042,directed,1
14043,40316,directed,1
13972,13972,directed,1
8064,40317,directed,1
14044,14044,directed,1
8358,8358,directed,1
14045,40318,directed,1
8064,40319,directed,1
8064,39928,directed,1
8064,40320,directed,1
14046,14046,directed,1
6540,40321,directed,1
14047,40322,directed,1
8064,39925,directed,1
14048,32579,directed,1
14049,40323,directed,1
8064,40324,directed,1
14050,28256,directed,1
13972,13972,directed,1
8064,40325,directed,1
6694,40326,directed,1
6446,25824,directed,1
14051,40327,directed,1
14052,14052,directed,1
6431,40328,directed,1
14053,14053,directed,1
14054,39929,directed,1
6446,25710,directed,1
14055,40329,directed,1
6446,25710,directed,1
9475,38539,directed,1
6431,40330,directed,1
6446,25710,directed,1
6446,30629,directed,1
6431,40331,directed,1
6694,34240,directed,1
10677,38216,directed,1
6446,25683,directed,1
6694,40332,directed,1
14056,14056,directed,1
3337,3337,directed,1
14057,40333,directed,1
14058,28572,directed,1
6446,25773,directed,1
6431,34336,directed,1
11148,11148,directed,1
6446,25773,directed,1
14011,40334,directed,1
6431,33649,directed,1
14059,33922,directed,1
14060,40335,directed,1
6446,25773,directed,1
6431,26206,directed,1
9313,40336,directed,1
6446,40337,directed,1
6431,40338,directed,1
6446,26210,directed,1
14061,14061,directed,1
6431,33556,directed,1
6446,21594,directed,1
14062,8007,directed,1
6431,16569,directed,1
6431,32984,directed,1
14008,14008,directed,1
6446,31855,directed,1
9385,26383,directed,1
14063,40339,directed,1
6431,32724,directed,1
14064,28711,directed,1
6446,35604,directed,1
14065,14065,directed,1
14066,14066,directed,1
6431,27295,directed,1
14067,40340,directed,1
6446,28337,directed,1
10761,40341,directed,1
6431,26218,directed,1
6431,25773,directed,1
2645,27289,directed,1
13542,13542,directed,1
14068,14068,directed,1
1302,1302,directed,1
14069,40342,directed,1
14070,28312,directed,1
14071,26439,directed,1
14072,39534,directed,1
14073,40343,directed,1
14074,14074,directed,1
14075,40344,directed,1
14076,40345,directed,1
14077,14077,directed,1
6470,25749,directed,1
14078,14078,directed,1
14078,14078,directed,1
13542,13542,directed,1
14079,14079,directed,1
14080,14080,directed,1
14081,14081,directed,1
244,244,directed,1
229,229,directed,1
14082,3080,directed,1
8900,40346,directed,1
14083,14083,directed,1
244,244,directed,1
14084,14084,directed,1
14085,40347,directed,1
229,229,directed,1
6694,40348,directed,1
229,229,directed,1
13242,39561,directed,1
14086,40349,directed,1
14087,40350,directed,1
14088,40351,directed,1
14089,14089,directed,1
14090,25714,directed,1
229,229,directed,1
1302,1302,directed,1
14084,14084,directed,1
14091,14091,directed,1
6694,40352,directed,1
229,229,directed,1
229,229,directed,1
11412,28647,directed,1
14092,40353,directed,1
12789,32724,directed,1
14093,40354,directed,1
9088,26053,directed,1
812,40355,directed,1
7707,7707,directed,1
14094,14094,directed,1
8112,40356,directed,1
13149,7095,directed,1
7707,7707,directed,1
3881,40357,directed,1
13482,28625,directed,1
14095,40358,directed,1
14096,14096,directed,1
283,283,directed,1
14097,28870,directed,1
14098,40359,directed,1
14099,29443,directed,1
244,244,directed,1
1302,1302,directed,1
14100,40360,directed,1
13138,25773,directed,1
14101,26345,directed,1
14084,14084,directed,1
6694,39894,directed,1
14102,40361,directed,1
14103,40362,directed,1
14104,40363,directed,1
812,812,directed,1
14105,25971,directed,1
14106,25743,directed,1
14107,40364,directed,1
14084,14084,directed,1
14108,14108,directed,1
6694,40365,directed,1
14109,25737,directed,1
14110,40366,directed,1
14111,40367,directed,1
1302,1302,directed,1
13542,13542,directed,1
14112,32624,directed,1
3627,3627,directed,1
6694,40368,directed,1
14113,14113,directed,1
244,244,directed,1
812,812,directed,1
11342,40369,directed,1
12518,25734,directed,1
14114,14114,directed,1
6694,40370,directed,1
14115,29968,directed,1
14116,40371,directed,1
11643,11643,directed,1
14117,25774,directed,1
13538,13538,directed,1
1302,1302,directed,1
6694,40372,directed,1
14084,14084,directed,1
14118,26819,directed,1
14119,40373,directed,1
14120,28983,directed,1
14121,40374,directed,1
14122,26046,directed,1
7707,7707,directed,1
14118,25683,directed,1
10116,10116,directed,1
14123,40375,directed,1
7704,7704,directed,1
14124,33848,directed,1
14125,14125,directed,1
1581,1581,directed,1
1302,1302,directed,1
14126,35253,directed,1
14127,40376,directed,1
812,812,directed,1
13355,40377,directed,1
11148,11148,directed,1
14128,25737,directed,1
14129,40378,directed,1
11643,11643,directed,1
14130,14130,directed,1
14131,40379,directed,1
14132,3498,directed,1
1159,1159,directed,1
14133,38032,directed,1
9088,40380,directed,1
8058,40381,directed,1
744,744,directed,1
14134,35032,directed,1
14135,40382,directed,1
14136,33831,directed,1
14137,14137,directed,1
9313,40383,directed,1
8064,34224,directed,1
8064,34453,directed,1
8064,34224,directed,1
14138,40384,directed,1
14139,40385,directed,1
12291,34419,directed,1
9755,34155,directed,1
8064,34224,directed,1
14140,40386,directed,1
14141,40387,directed,1
8064,40051,directed,1
14142,14142,directed,1
220,220,directed,1
8064,34224,directed,1
8064,40388,directed,1
11161,33200,directed,1
14143,14143,directed,1
8064,40051,directed,1
14144,40389,directed,1
14145,14145,directed,1
14146,14146,directed,1
14147,40390,directed,1
8064,34224,directed,1
14148,14148,directed,1
8064,34969,directed,1
8064,40391,directed,1
8064,35519,directed,1
9720,39451,directed,1
9137,40392,directed,1
13843,25737,directed,1
9137,32898,directed,1
14149,25743,directed,1
14150,40393,directed,1
9751,26008,directed,1
9720,38939,directed,1
9137,37308,directed,1
9720,40394,directed,1
8064,40395,directed,1
14151,40262,directed,1
9137,37201,directed,1
14152,40396,directed,1
9720,9790,directed,1
9137,40397,directed,1
8064,40398,directed,1
14153,26677,directed,1
14154,40399,directed,1
7906,26502,directed,1
9137,39689,directed,1
14155,40400,directed,1
213,213,directed,1
8064,34453,directed,1
9720,39451,directed,1
9140,34830,directed,1
14156,28256,directed,1
9137,40401,directed,1
14157,14157,directed,1
9720,40402,directed,1
9137,34281,directed,1
13873,40403,directed,1
9751,40404,directed,1
14158,32856,directed,1
9720,40405,directed,1
8064,39579,directed,1
8064,39464,directed,1
9137,37875,directed,1
9385,34827,directed,1
6458,39941,directed,1
6431,40406,directed,1
2481,2481,directed,1
6431,40407,directed,1
14159,14159,directed,1
6446,30629,directed,1
14160,40408,directed,1
2400,28256,directed,1
6431,28418,directed,1
6431,40409,directed,1
6694,40410,directed,1
14161,26485,directed,1
14162,40411,directed,1
14163,35385,directed,1
14164,40412,directed,1
6446,27415,directed,1
6431,526,directed,1
6446,25772,directed,1
14165,40413,directed,1
14166,40414,directed,1
14167,14167,directed,1
6431,40415,directed,1
11643,25710,directed,1
14168,40416,directed,1
6446,25772,directed,1
6431,40417,directed,1
6446,28343,directed,1
6694,33006,directed,1
6431,25655,directed,1
6446,27294,directed,1
6431,14790,directed,1
6446,26557,directed,1
14169,14169,directed,1
6431,39655,directed,1
2400,28256,directed,1
6446,25773,directed,1
14170,26154,directed,1
14171,14171,directed,1
6694,40418,directed,1
14172,40419,directed,1
2030,25773,directed,1
1141,26564,directed,1
13264,13264,directed,1
14173,25737,directed,1
9137,36333,directed,1
6322,40420,directed,1
14174,28640,directed,1
8201,8201,directed,1
13262,40421,directed,1
256,25947,directed,1
9830,40422,directed,1
14166,40423,directed,1
14175,32856,directed,1
7961,7961,directed,1
14176,36138,directed,1
9137,40424,directed,1
285,285,directed,1
9137,32869,directed,1
9137,40425,directed,1
14177,14177,directed,1
13952,40426,directed,1
9137,35639,directed,1
14178,14178,directed,1
14179,40427,directed,1
266,266,directed,1
9137,33025,directed,1
8360,8360,directed,1
9137,40428,directed,1
9130,40429,directed,1
14180,14180,directed,1
9137,40430,directed,1
14181,32907,directed,1
14182,40431,directed,1
9137,39903,directed,1
14183,14183,directed,1
9137,36331,directed,1
14184,40432,directed,1
14185,34378,directed,1
14186,37470,directed,1
9137,39903,directed,1
8201,8201,directed,1
9137,37068,directed,1
9137,35338,directed,1
14174,27424,directed,1
14187,40433,directed,1
9137,32869,directed,1
14188,30937,directed,1
9137,37686,directed,1
14189,40434,directed,1
14173,25737,directed,1
9137,35325,directed,1
9363,9363,directed,1
14190,40435,directed,1
9788,9788,directed,1
9137,37005,directed,1
14191,28485,directed,1
9137,32869,directed,1
8201,8201,directed,1
14192,14192,directed,1
9811,25756,directed,1
9137,37194,directed,1
14193,14193,directed,1
9137,35634,directed,1
9137,32898,directed,1
9137,37068,directed,1
14194,25942,directed,1
6587,40436,directed,1
9137,40437,directed,1
244,244,directed,1
14195,40438,directed,1
9137,40439,directed,1
8500,40440,directed,1
9137,37068,directed,1
14196,25776,directed,1
9137,34920,directed,1
14197,40441,directed,1
9137,37073,directed,1
13841,26232,directed,1
14198,14198,directed,1
9137,37073,directed,1
14199,14199,directed,1
191,39461,directed,1
9137,35329,directed,1
9137,36334,directed,1
9137,35338,directed,1
9137,33025,directed,1
14200,14200,directed,1
8201,8201,directed,1
9137,34841,directed,1
12316,25849,directed,1
9137,40442,directed,1
9830,40443,directed,1
9137,30736,directed,1
285,285,directed,1
9137,40444,directed,1
14201,26091,directed,1
9748,13804,directed,1
9137,40445,directed,1
9137,38124,directed,1
9137,34281,directed,1
14202,40446,directed,1
14203,40447,directed,1
284,284,directed,1
14008,14008,directed,1
14204,40448,directed,1
14008,14008,directed,1
14205,40449,directed,1
14206,34130,directed,1
14207,14207,directed,1
14008,14008,directed,1
14208,28485,directed,1
14008,14008,directed,1
6446,40450,directed,1
4943,40451,directed,1
6431,480,directed,1
6446,26557,directed,1
14209,40452,directed,1
6431,8109,directed,1
6446,40453,directed,1
4816,29573,directed,1
14008,14008,directed,1
8064,40454,directed,1
14210,40455,directed,1
3797,26167,directed,1
7169,25908,directed,1
3797,480,directed,1
14140,40386,directed,1
14211,14211,directed,1
13131,13131,directed,1
8064,39596,directed,1
8064,34224,directed,1
6224,6224,directed,1
14212,14212,directed,1
14213,26004,directed,1
14212,14212,directed,1
14214,40456,directed,1
8064,40457,directed,1
8064,40458,directed,1
14215,14215,directed,1
8064,34224,directed,1
8064,34224,directed,1
14216,14216,directed,1
8064,34224,directed,1
1530,40459,directed,1
8064,40460,directed,1
6431,39668,directed,1
14217,30856,directed,1
14218,14218,directed,1
6446,36574,directed,1
6431,39646,directed,1
6446,25959,directed,1
3075,25710,directed,1
6694,40326,directed,1
14219,40461,directed,1
14220,40462,directed,1
6431,33651,directed,1
14221,40463,directed,1
6694,40464,directed,1
14222,32514,directed,1
8064,39588,directed,1
9475,25683,directed,1
6431,40465,directed,1
6431,39492,directed,1
6446,25926,directed,1
14223,40466,directed,1
11285,40467,directed,1
6446,26759,directed,1
6431,39675,directed,1
6446,26318,directed,1
6431,39633,directed,1
6694,40468,directed,1
14224,25737,directed,1
6446,28677,directed,1
14225,14225,directed,1
6431,40469,directed,1
6694,32970,directed,1
6446,40470,directed,1
14226,29105,directed,1
6694,40471,directed,1
6431,33551,directed,1
13507,13507,directed,1
6446,36537,directed,1
14227,28376,directed,1
9563,26439,directed,1
14228,40472,directed,1
14229,14229,directed,1
14230,14230,directed,1
1302,1302,directed,1
2099,40473,directed,1
14231,14231,directed,1
14232,40474,directed,1
3013,3144,directed,1
14233,19183,directed,1
14234,40475,directed,1
14235,40476,directed,1
8365,33812,directed,1
3013,18516,directed,1
14236,40477,directed,1
11809,40478,directed,1
14237,40479,directed,1
14238,40480,directed,1
6694,16030,directed,1
14239,36878,directed,1
14240,40481,directed,1
285,285,directed,1
14227,32831,directed,1
14241,25743,directed,1
14227,32831,directed,1
14242,40482,directed,1
14243,26212,directed,1
14244,40483,directed,1
14245,14245,directed,1
14246,29478,directed,1
14232,40484,directed,1
289,289,directed,1
14247,40485,directed,1
14248,26333,directed,1
6673,6673,directed,1
14249,14249,directed,1
8191,30310,directed,1
14250,25971,directed,1
14251,40486,directed,1
2400,40487,directed,1
1337,29664,directed,1
14248,356,directed,1
14252,14252,directed,1
8365,40488,directed,1
14253,31365,directed,1
14254,3154,directed,1
8253,8253,directed,1
14255,40489,directed,1
1429,25737,directed,1
14256,14256,directed,1
14257,40490,directed,1
11809,40491,directed,1
14258,25710,directed,1
208,40492,directed,1
14259,40493,directed,1
14260,18248,directed,1
14261,14261,directed,1
14262,14262,directed,1
14263,40494,directed,1
14264,28521,directed,1
14265,40495,directed,1
1476,28228,directed,1
14227,28376,directed,1
14266,27106,directed,1
6694,34240,directed,1
14267,26126,directed,1
14268,14268,directed,1
14269,40496,directed,1
14270,40497,directed,1
14271,40254,directed,1
14272,26172,directed,1
9208,25737,directed,1
14273,26385,directed,1
14274,32831,directed,1
14275,14275,directed,1
14276,27516,directed,1
2408,8495,directed,1
14277,40498,directed,1
14278,40499,directed,1
14279,40500,directed,1
14280,40501,directed,1
14281,32705,directed,1
14282,40502,directed,1
14283,14283,directed,1
7261,27243,directed,1
14284,40503,directed,1
14285,28703,directed,1
14286,40504,directed,1
14287,28803,directed,1
14288,25956,directed,1
14289,14289,directed,1
14290,40505,directed,1
14291,40506,directed,1
14227,32921,directed,1
14292,32831,directed,1
14293,40507,directed,1
4242,4242,directed,1
14294,40508,directed,1
14295,28884,directed,1
14296,25710,directed,1
14297,40509,directed,1
10789,10789,directed,1
10789,10789,directed,1
14298,40510,directed,1
10643,27576,directed,1
14299,40511,directed,1
12367,26052,directed,1
14300,40512,directed,1
14301,40513,directed,1
14302,26400,directed,1
14303,14303,directed,1
14304,34470,directed,1
14305,39817,directed,1
14306,14306,directed,1
1272,26345,directed,1
14307,25737,directed,1
14308,40514,directed,1
14309,14309,directed,1
14310,28803,directed,1
14311,14311,directed,1
14312,40515,directed,1
14313,40516,directed,1
14314,40517,directed,1
2400,40518,directed,1
14315,40519,directed,1
14316,25737,directed,1
11736,40520,directed,1
14317,40521,directed,1
14318,40522,directed,1
14319,26157,directed,1
13039,40523,directed,1
14320,40524,directed,1
14321,34372,directed,1
6694,40326,directed,1
875,875,directed,1
10843,40525,directed,1
10843,40526,directed,1
10843,40527,directed,1
10843,40528,directed,1
13183,40529,directed,1
14322,40530,directed,1
10843,40531,directed,1
14323,14323,directed,1
14324,40532,directed,1
13187,13187,directed,1
9089,29292,directed,1
14325,40533,directed,1
14326,14326,directed,1
14327,25737,directed,1
14328,40534,directed,1
14329,26269,directed,1
14330,40535,directed,1
10843,14333,directed,1
14331,14331,directed,1
14332,33515,directed,1
